,Northeast Alabama Regional Medical Center,
,Charge Master Pricing,
,Updated Oct 2018,
,,
,,
,"** Disclaimer **
Following is a list of standard charges. The charges may vary by patient based on several factors to include: severity of illness, response to treatment, length of stay, and other medical conditions. The standard charge per case is based upon the charge list as of October 2018 and is subject to change. These charges do not reflect the out of pocket costs for services. Please contact your health insurer for an estimate of actual out of pocket costs for services and refer to our financial assistance policy if you do not have insurance.",
,,
,,
,Health Insurance Contacts,
,,
,Financial Assistance Information,
,,
,,
,,
,,
,DESCRIPTION,CHG AMT PER UNIT
, ADAMTS13 ACTIVITY,235.20
, BONE FEM STRUT AIR DRY 23 CM,"3,175.20"
, ICU OBSERVATION RM POE DIRECT REFERRAL,1.00
, XOFIGO 1000 KBQ/ML VIAL,"17,348.01"
, XOFIGO 1000 KBQ/ML VIAL,"17,348.01"
, XOFIGO 1000 KBQ/ML VIAL,"17,348.01"
,.035 180CM AMPLATZ EXTRA STIFF WIRE,33.00
,0.9% NACL FOR INJ 100ML,13.39
,0.9% NACL FOR INJ 100ML,13.39
,0.9% NACL FOR INJ 100ML,13.39
,0.9% NACL FOR INJ 100ML,13.39
,0.9% NACL FOR INJ 100ML,70.00
,0.9% NACL FOR INJ 100ML,70.00
,0.9% NACL FOR INJ 100ML,70.00
,0.9% NACL FOR INJ 100ML,70.00
,0.9% NACL FOR INJ 100ML,70.00
,0.9% NACL FOR INJ 100ML,70.00
,0.9% NACL FOR INJ 100ML,70.00
,0.9% NACL FOR INJ 100ML,70.00
,0.9% NACL FOR INJ 100ML,70.00
,0.9% NACL FOR INJ 100ML,70.00
,0.9% NACL FOR INJ 100ML,13.39
,0.9% NACL FOR INJ 100ML,13.39
,0.9% NACL FOR INJ 100ML,13.39
,0.9% NACL FOR INJ 100ML,13.39
,0.9% NACL FOR INJ 100ML,15.65
,0.9% NACL FOR INJ 100ML,15.65
,1 VIEW CHEST X-RAY,36.72
,"1"" COBAN",7.30
,1.5 BONE FIXATION KIT 25MM,740.90
,1.5MM BONE FIXATION KIT -16MM,740.90
,1/2 NS 1000ML kCL 20MEQ,70.00
,1/2 NS 1000ML kCL 20MEQ,13.39
,1/2 NS 1000ML kCL 20MEQ,13.39
,1/2 NS 1000ML kCL 20MEQ,29.05
,1/2 NS 1000ML kCL 20MEQ,13.39
,1/2 NS 1000ML kCL 20MEQ,13.39
,1000 CALORIE,0.00
,1000 CALORIE ADA,0.00
,10X50MM SCREW 661310,343.84
,11 FR TIGHTRAIL SHEATH,"2,984.65"
,11.5 OD BALLOON RAPID FIRE,543.30
,12 LEAD EKG TRACING ONLY,68.20
,12 LEAD EKG TRACING ONLY,68.20
,1200 CALORIE,0.00
,1200 CALORIE ADA,0.00
,12-15 WIRE GUIDED PYLORIC BALLOON,"1,178.15"
,12FR TIP JTUBE,421.60
,12-HOUR NASAL SPRAY 15 ML,13.39
,12-HOUR NASAL SPRAY 15 ML,13.39
,12-HOUR NASAL SPRAY 15 ML,47.99
,12-HOUR NASAL SPRAY 15 ML,47.99
,12-HOUR NASAL SPRAY 15 ML,47.99
,12-HOUR NASAL SPRAY 15 ML,47.99
,12X50MM SCREW 661312,343.84
,14 HOLE COMPRESSION PLATE 627574S,"4,461.00"
,1400 CALORIE,0.00
,1400 CALORIE ADA,0.00
,"14-3-3 PROTEIN, CSF","1,118.00"
,1500 CALORIE,0.00
,1500 CALORIE ADA,0.00
,15-18MM WIRE GUIDED BALLOON DILAT,"1,178.15"
,16 FR GLIDELIGHT LASER SHEATH,"4,559.65"
,16 HOLE LOCKING COMPRESSION PLATE,341.25
,1600 CALORIE,0.00
,1600 CALORIE ADA,0.00
,17-HYDROXYCORTICOSTEROID,941.55
,17-HYDROXYPROGESTERON,832.60
,17-KETOGENICSTEROID,229.00
,18 FR PEG REPLACEMENT,165.60
,1800 CALORIE,0.00
,1800 CALORIE ADA,0.00
,19G FNA NEEDLE COVIDIAN,967.70
,2 CAL HN,3.90
,"2"" COBAN",9.70
,2.0EUS NEEDLELESS FORCEPS FB-19N-1,"1,019.10"
,2.0X9MM SCREW LOCKING 25-882-09-91,336.00
,2.7 MM DRILL BIT (AR-8737-35),390.00
,20 FR PEG REPLACEMENT,165.60
,20 FR SAFETY PULL PEG KIT AMPULE,735.90
,20 FR SAFETY PULL PEG KIT PREFILL,735.90
,2000 CALORIE,0.00
,2000 CALORIE ADA,0.00
,20CM DREAMTONE 035/260CM,"1,334.65"
,2100 CALORIE ADA,0.00
,22 FR REPLACEMENT PEG,165.60
,2200 CALORIE ADA,0.00
,24 HOUR PH ORDER ONLY,0.00
,2400 CALORIE DIET,0.00
,24FR SAFETY PEG,538.35
,24FR SAFETY PEG,413.40
,24MM MINI SCREW (AR-8730-24H),590.00
,2-5 ROBOTIC SESSION SBRT,"19,434.60"
,2600 CALORIE DIET,0.00
,2D COMPLETE TRANSTHO ECHO W/CONTR,"1,645.55"
,2D LIMITED TRANSTHO ECHO W/CONTRA,"1,645.55"
,2D TEE W/CONTRAST W/INT & REPORT,"1,645.55"
,"2D TRANSTHOR W/CONTRAST, STRESS","1,645.55"
,3 PRONG GRASPING FORCEPS,421.10
,3.1MM BUR (WRIGHT),311.60
,3.2 X 180 DRILL BIT,204.00
,"38MM SCREW, SHAFT 661938",67.10
,3-D RADIOTHERAPY PLAN,"6,395.85"
,3D RENDERING W POSTPROCESS,306.70
,3M WRAP,35.60
,3W MED SURG OUTPATIENT IN A BED,0.00
,3W MED/SURG OUTPATIENT IN BED,0.00
,3W MED/SURG SAME DAY SURGERY,0.00
,3W PICU PRIVATE ROOM PATIENT REQ,"1,777.00"
,3W PICU ROOM & BOARD,"1,676.00"
,3W PRIVATE ROOM PATIENT REQUEST,"1,777.00"
,3W ROOM AND BOARD,"1,676.00"
,3W SAME DAY SURGERY,0.00
,4 F PEDAL MICROPUNCTURE SET,171.35
,4 W OBSERVATION RM POE DIRECT REF W/PRO,1.00
,4 W OBSERVATION ROOM POE DIRECT REFERRAL,1.00
,4.2 X 130 MM DRILL BIT,428.95
,4E OBSERVATION ROOM,165.00
,4FR SINGLE LUMEN PICC LINE KIT,551.15
,4W OUTPATIENT IN A BED,0.00
,4W PRIVATE ROOM PATIENT REQUEST,"1,777.00"
,4W ROOM & BOARD,"1,676.00"
,5 E/W OBS ROOM POE DIRECT REF W/ PROC,1.00
,5 E/W OBSERVATION RM POE DIRECT REFERRAL,1.00
,5 E/W OBSERVATION ROOM,165.00
,5 N ADULT OBS RM POE DIRECT REF W/PROC,1.00
,5 N ADULT PSYCH OBS RM POE DIRECT REFER,1.00
,5 N ADULT PSYCH OBSERVATION ROOM,165.00
,5E PRIVATE ROOM PATIENT REQUEST,"1,777.00"
,5E PRIVATE SUITE ROOM CHARGE,"1,807.00"
,5E ROOM AND BOARD,"1,676.00"
,5E/W OUTPATIENT IN A BED,0.00
,5F INFINITI CATHETER ALL SIZES,26.05
,5F VEIN SELECTOR,190.00
,5FR DOUBLE LUMEN PICC LINE KIT,581.75
,5FR TRIPLE LUMEN PICC LINE KIT,688.95
,5-HIAA,623.30
,5N1 ONE-ON-ONE,"2,866.00"
,5N1 PRIVATE ROOM PATIENT REQUEST,"2,071.00"
,5N1 PSYCH OUTPATIENT INA BED,0.00
,5N1 ROOM AND BOARD,"2,017.00"
,5N2 GPU ONE-ON-ONE,"2,866.00"
,5N2 GPU OUTPATIENT IN A BED,0.00
,5N2 GPU PRIVATE ROOM PATIENT REQ,"2,071.00"
,5N2 GPU ROOM AND BOARD,"2,017.00"
,5N2 GPU SECLUSION,"2,285.00"
,5N3 GPU OUTPATIENT IN A BED,0.00
,5N3 ONE-ON-ONE,"2,866.00"
,5N3 PRIVATE ROOM PATIENT REQUEST,"2,071.00"
,5N3 ROOM AND BOARD,"2,017.00"
,5N4 OUTPATIENT IN A BED,0.00
,5N4 PRIVATE ROOM PATIENT REQUEST,"2,071.00"
,5N4 ROOM AND BOARD,"2,017.00"
,5N4 SECLUSION,"2,285.00"
,5W PRIVATE ROOM PATIENT REQUEST,"1,777.00"
,5W ROOM AND BOARD,"1,676.00"
,6 DOUBLE ACE,34.40
,6 MM PUNCH BIOPSY,9.05
,6.5 FR OSCOR DESTINO TWIST SHEATH,"1,498.50"
,6F MEDTRONIC DIAG CATH-ALL SIZES,20.15
,6FR TRIPLE LUMEN PICC LINE KIT,658.35
,6-SHOOTER BANDING LIGATOR,812.45
,7 E OBSERVATION RM POE DIRECT REF W/PROC,1.00
,7 E OBSERVATION RM POIE DIRECT REFERRAL,1.00
,7E OBSERVATION ROOM,165.00
,7E OUTPATIENT IN A BED,0.00
,7E PRIVATE ROOM PATIENT REQUEST,"1,777.00"
,7E ROOM AND BOARD,"1,676.00"
,8 W OBSERVATION RM POE DIRECT REF W/PROC,1.00
,8 W OBSERVATION RM POE DIRECT REFERRAL,1.00
,8E PRIVATE ROOM PATIENT REQUEST,"1,777.00"
,8E PRIVATE SUITE PATIENT REQUEST,"1,807.00"
,8E ROOM AND BOARD,"1,676.00"
,8W OBSERVATION ROOM,165.00
,8W OUPATIENT IN A BED,0.00
,8W OUTPATIENT IN A BED,0.00
,8W OUTPATIENT IN A BED,0.00
,8W PRIVATE ROOM PATIENT REQUEST,"1,777.00"
,8W ROOM AND BOARD,"1,676.00"
,9 E/W OBS ROOM POE DIRECT REF W/PROC,1.00
,9 E/W OBSERVATION RM POE DIRECT REFERRAL,1.00
,9 E/W OBSERVATION ROOM,165.00
,9 E/W PCU OUTPATINET IN A BED,0.00
,9 E/W PCU ROOM CHARGE,"2,673.00"
,9E PRIVATE ROOM PATIENT REQUEST,"1,777.00"
,9E PRIVATE SUITE PATIENT REQUEST,"1,807.00"
,9E ROOM AND BOARD,"1,676.00"
,9FR 45CM CSG SHEATH,"1,445.85"
,9W PRIVATE ROOM PATIENT REQUEST,"1,777.00"
,9W ROOM AND BOARD,"1,676.00"
,A 1 ANTITRYPSIN (ALPHA-1-ANTITRY),483.15
,A ELOGIX AAA STENT 28/16/120,"24,405.70"
,A ELOGIX AAA STENT 28/16/140,"24,405.70"
,A ELOGIX PROX CUFF 25/25/75,"6,365.15"
,A ELOGIX PROX CUFF 28/28/75,"6,365.15"
,A/G RATIO,264.50
,A-1-ANTITRYPSIN PHENO,"1,598.05"
,A-1-ANTITRYPSIN-FECES,532.25
,A1C ENZYME,545.05
,AA REP W MODUL BIFUR PROSTH,"56,733.70"
,AA REP W UNIL BIFURC PROSTH,"63,104.80"
,AA REPAIR W AA PROTHESIS,"52,401.40"
,AAA AFX INFRARENAL EXT 28-28/C75,"8,233.35"
,AAA AFX INFRARENAL EXT A25-25/C55,"6,859.25"
,AAA AFX INFRARENAL EXT A25-25/C75,"8,233.35"
,AAA AFX INFRARENAL EXT A25-25/C95,"8,004.40"
,AAA AFX INFRARENAL EXT A25-25/C95,"8,004.40"
,AAA AFX INFRARENAL EXT A34-34/80C,"9,149.50"
,AAA AFX INFRARENAL EXT A34-34/C10,"10,294.55"
,AAA AFX INFRARENAL EXT AA28-28/C5,"6,859.25"
,AAA AFX LIMB EXT I16-16/C55,"6,172.20"
,AAA AFX LIMB EXT I16-16/C55F,"6,172.20"
,AAA AFX LIMB EXT I16-16/C88,"7,317.35"
,AAA AFX LIMB EXT I20-13/C70F,"7,546.35"
,AAA AFX LIMB EXT I20-13/C88F,"7,546.35"
,AAA AFX LIMB EXT I20-20/C55,"6,172.20"
,AAA AFX LIMB EXT I20-20/C55F,"6,172.20"
,AAA AFX LIMB EXT IF20-25/C55,"7,546.35"
,AAA AFX LIMB EXT IS20-25/C55,"7,546.35"
,AAA AFX LIMB EXT IS20-25/C65,"7,546.35"
,AAA AFX SPRARENAL EXT A34-35/C801,"10,294.55"
,AAA AFX SUPRARENAL EXT A25-25/C75,"8,004.40"
,AAA AFX SUPRARENAL EXT A25-25/C95,"8,691.45"
,AAA AFX SUPRARENAL EXT A25-5-C55-,"8,233.35"
,AAA AFX SUPRARENAL EXT A28-28/C55,"8,233.35"
,AAA AFX SUPRARENAL EXT A28-28/C75,"8,004.40"
,AAA AFX SUPRARENAL EXT A34-34,"7,432.50"
,AAA AFX SUPRARENAL EXT A34-34/C10,"10,294.55"
,AAA AFX SUPRERENAL EXT A28-28/C95,"8,691.45"
,AAA AORTIC EXTENDER (ALL SIZES),"6,330.60"
,AAA AORTIC EXTENSION 34-34 RLE,"8,920.45"
,AAA BALLOON CATHETER CODA 32MM,"1,247.70"
,AAA CATHETER DUAL LUMEN,752.65
,AAA GRAFT 22-16-100 BLS,"24,723.05"
,AAA GRAFT 22-16-120,"24,723.05"
,AAA GRAFT AFX (ALL SIZES),"25,868.10"
,AAA GRAFT AFXBEA28-80/116-40,"18,712.50"
,AAA GUIDEWIRE MEIER 185CM,70.30
,AAA ILIAC EXTENDER (ALL SIZES),"6,330.60"
,AAA INFRARENAL EXTENSION 10MM ALL,956.65
,AAA INFRARENAL EXTENSION 25-25-95,"6,859.25"
,AAA INFRARENAL EXTENSION 34X80,"7,697.30"
,AAA INFRARENAL EXTENSION 95MM ALL,"6,996.40"
,AAA LIMB EXTENSION,"5,629.30"
,AAA LIMB EXTENSION 20-13-88FL,"6,515.70"
